model,uniprot,target_seen,tier,hit,tot,ef_tier
conplex,P49760,1,近 0.5–0.7,0,7,0.0000
conplex,P49841,1,远 0.35–0.5,0,49,0.0000
conplex,P49841,1,全新 <0.35,6,1357,0.4422
conplex,P50053,0,全新 <0.35,0,940,0.0000
conplex,P50053,0,远 0.35–0.5,0,4,0.0000
conplex,P50406,0,全新 <0.35,0,48,0.0000
conplex,P50406,0,远 0.35–0.5,0,6,0.0000
conplex,P50750,1,全新 <0.35,0,133,0.0000
conplex,P50750,1,远 0.35–0.5,0,35,0.0000
conplex,P50750,1,近 0.5–0.7,0,24,0.0000
conplex,P51531,0,全新 <0.35,0,85,0.0000
conplex,P51531,0,远 0.35–0.5,0,7,0.0000
conplex,P51532,0,全新 <0.35,0,76,0.0000
conplex,P51532,0,远 0.35–0.5,0,6,0.0000
conplex,P53350,1,远 0.35–0.5,8,30,26.6667
conplex,P53350,1,近 0.5–0.7,2,67,2.9851
conplex,P53350,1,极近 ≥0.7,8,8,100.0000
conplex,P53396,0,全新 <0.35,0,57,0.0000
conplex,P53634,1,近 0.5–0.7,47,107,43.9252
conplex,P53634,1,远 0.35–0.5,11,86,12.7907
conplex,P53634,1,全新 <0.35,2,184,1.0870
conplex,P53634,1,极近 ≥0.7,12,38,31.5789
conplex,P53667,1,全新 <0.35,0,57,0.0000
conplex,P53667,1,远 0.35–0.5,0,5,0.0000
conplex,P53671,1,全新 <0.35,0,62,0.0000
conplex,P53671,1,远 0.35–0.5,0,4,0.0000
conplex,P53779,1,全新 <0.35,1,40,2.5000
conplex,P53779,1,远 0.35–0.5,0,24,0.0000
conplex,P56817,1,全新 <0.35,0,346,0.0000
conplex,P56817,1,远 0.35–0.5,0,6,0.0000
conplex,P61073,1,远 0.35–0.5,4,13,30.7692
conplex,P61073,1,全新 <0.35,0,22,0.0000
conplex,P61073,1,近 0.5–0.7,15,17,88.2353
conplex,P61964,1,全新 <0.35,0,38,0.0000
conplex,P61964,1,远 0.35–0.5,0,12,0.0000
conplex,P62813,1,全新 <0.35,0,85,0.0000
conplex,P80192,1,全新 <0.35,0,58,0.0000
conplex,Q00534,0,全新 <0.35,52,1032,5.0388
conplex,Q00534,0,远 0.35–0.5,3,57,5.2632
conplex,Q03111,0,全新 <0.35,0,99,0.0000
conplex,Q04609,1,远 0.35–0.5,10,61,16.3934
conplex,Q04609,1,全新 <0.35,5,37,13.5135
conplex,Q04609,1,近 0.5–0.7,0,3,0.0000
conplex,Q06124,0,全新 <0.35,0,484,0.0000
conplex,Q06124,0,远 0.35–0.5,0,3,0.0000
conplex,Q06187,1,全新 <0.35,24,954,2.5157
conplex,Q06187,1,远 0.35–0.5,0,19,0.0000
conplex,Q06187,1,近 0.5–0.7,0,4,0.0000
conplex,Q07817,1,全新 <0.35,0,376,0.0000
conplex,Q12884,0,全新 <0.35,11,103,10.6796
conplex,Q12884,0,远 0.35–0.5,0,19,0.0000
conplex,Q13464,1,全新 <0.35,0,180,0.0000
conplex,Q13464,1,远 0.35–0.5,0,3,0.0000
conplex,Q13489,1,远 0.35–0.5,0,12,0.0000
conplex,Q13489,1,全新 <0.35,0,199,0.0000
conplex,Q13546,1,全新 <0.35,4,582,0.6873
conplex,Q13546,1,远 0.35–0.5,0,6,0.0000
conplex,Q13547,1,全新 <0.35,29,894,3.2438
conplex,Q13547,1,远 0.35–0.5,2,138,1.4493
conplex,Q13547,1,近 0.5–0.7,0,12,0.0000
conplex,Q14145,1,全新 <0.35,0,112,0.0000
conplex,Q14145,1,远 0.35–0.5,0,8,0.0000
conplex,Q14145,1,近 0.5–0.7,0,4,0.0000
conplex,Q14833,0,全新 <0.35,0,171,0.0000
conplex,Q15119,1,全新 <0.35,0,112,0.0000
conplex,Q15125,0,全新 <0.35,1,175,0.5714
conplex,Q15858,0,全新 <0.35,5,660,0.7576
conplex,Q15910,0,全新 <0.35,10,733,1.3643
conplex,Q16288,1,全新 <0.35,6,129,4.6512
conplex,Q16288,1,远 0.35–0.5,3,17,17.6471
conplex,Q16288,1,近 0.5–0.7,17,18,94.4444
conplex,Q16552,0,全新 <0.35,0,262,0.0000
conplex,Q16584,1,全新 <0.35,0,89,0.0000
conplex,Q16584,1,远 0.35–0.5,0,4,0.0000
conplex,Q16620,1,全新 <0.35,7,157,4.4586
conplex,Q16620,1,远 0.35–0.5,0,14,0.0000
conplex,Q16620,1,近 0.5–0.7,14,15,93.3333
conplex,Q16769,0,全新 <0.35,0,64,0.0000
conplex,Q16769,0,远 0.35–0.5,0,3,0.0000
conplex,Q6V1X1,0,全新 <0.35,0,56,0.0000
conplex,Q6V1X1,0,远 0.35–0.5,0,13,0.0000
conplex,Q6ZQW0,0,全新 <0.35,0,54,0.0000
conplex,Q72547,0,远 0.35–0.5,0,3,0.0000
conplex,Q72547,0,全新 <0.35,3,61,4.9180
conplex,Q86TI2,0,全新 <0.35,0,44,0.0000
conplex,Q86TI2,0,远 0.35–0.5,0,12,0.0000
conplex,Q86W56,0,全新 <0.35,0,341,0.0000
conplex,Q86WV6,0,远 0.35–0.5,0,8,0.0000
conplex,Q86WV6,0,全新 <0.35,0,162,0.0000
conplex,Q8IVH8,1,全新 <0.35,16,326,4.9080
conplex,Q8IVH8,1,远 0.35–0.5,0,6,0.0000
conplex,Q8N884,0,全新 <0.35,1,308,0.3247
conplex,Q8NEB9,1,全新 <0.35,0,57,0.0000
conplex,Q8R4B8,0,全新 <0.35,0,56,0.0000
conplex,Q92633,0,全新 <0.35,0,559,0.0000
conplex,Q92769,0,远 0.35–0.5,0,23,0.0000
conplex,Q92769,0,全新 <0.35,4,313,1.2780
conplex,Q92993,0,全新 <0.35,0,92,0.0000
conplex,Q93009,0,全新 <0.35,1,293,0.3413
conplex,Q96RI1,0,全新 <0.35,1,56,1.7857
conplex,Q96RI1,0,远 0.35–0.5,0,5,0.0000
conplex,Q99640,1,全新 <0.35,0,271,0.0000
conplex,Q99640,1,远 0.35–0.5,0,15,0.0000
conplex,Q99683,1,全新 <0.35,0,69,0.0000
conplex,Q99683,1,远 0.35–0.5,0,7,0.0000
conplex,Q99814,1,全新 <0.35,0,114,0.0000
conplex,Q9BY41,1,全新 <0.35,0,383,0.0000
conplex,Q9BY41,1,远 0.35–0.5,0,10,0.0000
conplex,Q9H3N8,0,远 0.35–0.5,0,8,0.0000
conplex,Q9H3N8,0,全新 <0.35,0,47,0.0000
conplex,Q9H8M2,0,远 0.35–0.5,1,15,6.6667
conplex,Q9H8M2,0,近 0.5–0.7,0,5,0.0000
conplex,Q9H8M2,0,全新 <0.35,2,371,0.5391
conplex,Q9HAZ1,1,全新 <0.35,0,131,0.0000
conplex,Q9HBH9,1,全新 <0.35,0,100,0.0000
conplex,Q9HBH9,1,远 0.35–0.5,0,4,0.0000
conplex,Q9NSY1,0,全新 <0.35,18,68,26.4706
conplex,Q9NWZ3,1,全新 <0.35,2,1450,0.1379
conplex,Q9NWZ3,1,远 0.35–0.5,0,8,0.0000
conplex,Q9NYV4,0,全新 <0.35,1,276,0.3623
conplex,Q9NYV4,0,远 0.35–0.5,0,6,0.0000
conplex,Q9Y251,1,近 0.5–0.7,0,6,0.0000
conplex,Q9Y251,1,全新 <0.35,0,34,0.0000
conplex,Q9Y251,1,远 0.35–0.5,0,3,0.0000
conplex,Q9Y251,1,极近 ≥0.7,0,10,0.0000
conplex,Q9Y5Y9,0,全新 <0.35,0,554,0.0000
conplex,Q9Y5Y9,0,远 0.35–0.5,0,78,0.0000
conplex,Q9Y5Z0,0,全新 <0.35,0,315,0.0000
conplex,C7FF05,0,全新 <0.35,1,67,1.4925
conplex,C7FF05,0,远 0.35–0.5,4,18,22.2222
conplex,C7FF05,0,近 0.5–0.7,4,5,80.0000
conplex,O14638,0,全新 <0.35,0,90,0.0000
conplex,O94921,1,全新 <0.35,0,65,0.0000
conplex,O94921,1,远 0.35–0.5,0,34,0.0000
conplex,P01111,0,全新 <0.35,0,469,0.0000
conplex,P05622,0,远 0.35–0.5,0,34,0.0000
conplex,P05622,0,全新 <0.35,0,326,0.0000
conplex,P05622,0,近 0.5–0.7,0,16,0.0000
conplex,P28347,0,全新 <0.35,0,236,0.0000
conplex,P30405,1,全新 <0.35,0,74,0.0000
conplex,P30405,1,远 0.35–0.5,0,3,0.0000
conplex,P37288,1,全新 <0.35,0,109,0.0000
conplex,P43220,1,全新 <0.35,3,106,2.8302
conplex,P43220,1,极近 ≥0.7,6,8,75.0000
conplex,P43220,1,近 0.5–0.7,0,13,0.0000
conplex,P56528,0,全新 <0.35,0,103,0.0000
conplex,P97821,0,近 0.5–0.7,15,52,28.8462
conplex,P97821,0,远 0.35–0.5,4,8,50.0000
conplex,P97821,0,全新 <0.35,0,4,0.0000
conplex,P97821,0,极近 ≥0.7,5,19,26.3158
conplex,Q15562,0,全新 <0.35,0,179,0.0000
conplex,Q92830,1,全新 <0.35,0,159,0.0000
conplex,Q96LB1,0,全新 <0.35,0,68,0.0000
conplex,Q99594,0,全新 <0.35,0,102,0.0000
conplex,Q9NP56,0,全新 <0.35,1,69,1.4493
conplex,J9SQF3,0,全新 <0.35,0,644,0.0000
conplex,J9SQF3,0,远 0.35–0.5,0,6,0.0000
conplex,O00187,0,远 0.35–0.5,13,113,11.5044
conplex,O00187,0,全新 <0.35,3,224,1.3393
conplex,O00411,0,全新 <0.35,5,226,2.2124
conplex,O00443,1,全新 <0.35,0,97,0.0000
conplex,O14874,0,全新 <0.35,0,102,0.0000
conplex,O14874,0,远 0.35–0.5,0,3,0.0000
conplex,O42275,1,近 0.5–0.7,0,8,0.0000
conplex,O42275,1,远 0.35–0.5,5,68,7.3529
conplex,O42275,1,全新 <0.35,0,41,0.0000
conplex,O60427,0,全新 <0.35,0,236,0.0000
conplex,O75747,0,全新 <0.35,0,213,0.0000
conplex,O75747,0,远 0.35–0.5,0,12,0.0000
conplex,O75909,0,全新 <0.35,1,130,0.7692
conplex,O75909,0,远 0.35–0.5,0,37,0.0000
conplex,O88634,0,全新 <0.35,0,66,0.0000
conplex,O94782,0,全新 <0.35,0,404,0.0000
conplex,O95835,1,全新 <0.35,0,72,0.0000
conplex,P08546,0,全新 <0.35,0,82,0.0000
conplex,P09246,0,全新 <0.35,1,80,1.2500
conplex,P09871,0,全新 <0.35,0,421,0.0000
conplex,P0AES4,0,全新 <0.35,0,131,0.0000
conplex,P11166,0,全新 <0.35,0,67,0.0000
conplex,P14060,0,全新 <0.35,1,74,1.3514
conplex,P14416,1,极近 ≥0.7,7,11,63.6364
conplex,P14416,1,全新 <0.35,4,213,1.8779
conplex,P14416,1,远 0.35–0.5,5,82,6.0976
conplex,P14416,1,近 0.5–0.7,9,14,64.2857
conplex,P16788,0,全新 <0.35,0,451,0.0000
conplex,P16788,0,远 0.35–0.5,0,3,0.0000
conplex,P17948,1,近 0.5–0.7,13,50,26.0000
conplex,P17948,1,极近 ≥0.7,6,10,60.0000
conplex,P17948,1,远 0.35–0.5,1,23,4.3478
conplex,P17948,1,全新 <0.35,1,11,9.0909
conplex,P19525,0,全新 <0.35,0,181,0.0000
conplex,P20648,0,全新 <0.35,0,112,0.0000
conplex,P21917,0,全新 <0.35,0,36,0.0000
conplex,P21917,0,远 0.35–0.5,1,16,6.2500
conplex,P21917,0,极近 ≥0.7,2,7,28.5714
conplex,P21917,0,近 0.5–0.7,2,6,33.3333
conplex,P22001,0,全新 <0.35,0,349,0.0000
conplex,P24864,0,全新 <0.35,0,40,0.0000
conplex,P24864,0,远 0.35–0.5,0,27,0.0000
conplex,P25929,0,远 0.35–0.5,0,59,0.0000
conplex,P25929,0,全新 <0.35,0,40,0.0000
conplex,P25929,0,近 0.5–0.7,0,3,0.0000
conplex,P28223,0,全新 <0.35,17,930,1.8280
conplex,P28223,0,远 0.35–0.5,8,210,3.8095
conplex,P28223,0,近 0.5–0.7,26,38,68.4211
conplex,P28223,0,极近 ≥0.7,19,22,86.3636
conplex,P30990,0,全新 <0.35,4,68,5.8824
conplex,P30990,0,远 0.35–0.5,0,8,0.0000
conplex,P34969,1,远 0.35–0.5,2,22,9.0909
conplex,P34969,1,全新 <0.35,1,66,1.5152
conplex,P34969,1,近 0.5–0.7,2,9,22.2222
conplex,P34969,1,极近 ≥0.7,1,4,25.0000
conplex,P35462,1,极近 ≥0.7,1,4,25.0000
conplex,P35462,1,全新 <0.35,0,84,0.0000
conplex,P35462,1,远 0.35–0.5,1,18,5.5556
conplex,P35462,1,近 0.5–0.7,0,3,0.0000
conplex,P37840,0,全新 <0.35,0,113,0.0000
conplex,P50052,0,全新 <0.35,0,203,0.0000
conplex,P50052,0,远 0.35–0.5,0,6,0.0000
conplex,P50052,0,近 0.5–0.7,1,4,25.0000
conplex,P52429,0,全新 <0.35,0,81,0.0000
conplex,P54278,0,远 0.35–0.5,0,21,0.0000
conplex,P54278,0,全新 <0.35,0,64,0.0000
conplex,P57059,1,全新 <0.35,1,44,2.2727
conplex,P57059,1,极近 ≥0.7,1,26,3.8462
conplex,P57059,1,近 0.5–0.7,0,8,0.0000
conplex,P57059,1,远 0.35–0.5,0,6,0.0000
conplex,Q08211,0,全新 <0.35,0,700,0.0000
conplex,Q08211,0,远 0.35–0.5,0,7,0.0000
conplex,Q08828,0,全新 <0.35,0,67,0.0000
conplex,Q10469,0,全新 <0.35,0,171,0.0000
conplex,Q13191,0,全新 <0.35,90,1223,7.3590
conplex,Q13191,0,远 0.35–0.5,0,9,0.0000
conplex,Q13233,0,远 0.35–0.5,0,27,0.0000
conplex,Q13233,0,全新 <0.35,0,23,0.0000
conplex,Q13233,0,近 0.5–0.7,0,6,0.0000
conplex,Q13574,0,全新 <0.35,8,576,1.3889
conplex,Q13724,0,远 0.35–0.5,0,78,0.0000
conplex,Q13724,0,全新 <0.35,0,451,0.0000
conplex,Q15078,0,全新 <0.35,3,42,7.1429
conplex,Q15078,0,远 0.35–0.5,0,5,0.0000
conplex,Q15078,0,极近 ≥0.7,0,4,0.0000
conplex,Q16236,0,远 0.35–0.5,0,11,0.0000
conplex,Q16236,0,全新 <0.35,0,60,0.0000
conplex,Q16236,0,近 0.5–0.7,0,14,0.0000
conplex,Q16739,0,全新 <0.35,60,250,24.0000
conplex,Q16739,0,远 0.35–0.5,16,59,27.1186
conplex,Q16832,1,远 0.35–0.5,3,70,4.2857
conplex,Q16832,1,全新 <0.35,0,248,0.0000
conplex,Q16832,1,近 0.5–0.7,0,5,0.0000
conplex,Q16832,1,极近 ≥0.7,0,3,0.0000
conplex,Q5JRX3,0,全新 <0.35,0,57,0.0000
conplex,Q6SZW1,0,全新 <0.35,4,233,1.7167
conplex,Q6SZW1,0,远 0.35–0.5,0,10,0.0000
conplex,Q7Z3E1,0,全新 <0.35,6,406,1.4778
conplex,Q7Z3E1,0,远 0.35–0.5,1,73,1.3699
conplex,Q7Z3E1,0,近 0.5–0.7,9,93,9.6774
conplex,Q7Z5P4,0,全新 <0.35,9,866,1.0393
conplex,Q7Z5P4,0,远 0.35–0.5,0,28,0.0000
conplex,Q86SK9,0,全新 <0.35,4,53,7.5472
conplex,Q86UE8,0,远 0.35–0.5,1,10,10.0000
conplex,Q86UE8,0,全新 <0.35,1,56,1.7857
conplex,Q8N1C3,0,全新 <0.35,0,201,0.0000
conplex,Q92551,0,全新 <0.35,0,179,0.0000
conplex,Q92551,0,远 0.35–0.5,0,12,0.0000
conplex,Q96DB2,0,远 0.35–0.5,0,26,0.0000
conplex,Q96DB2,0,全新 <0.35,0,43,0.0000
conplex,Q96GX5,0,全新 <0.35,1,256,0.3906
conplex,Q96KP4,0,远 0.35–0.5,0,35,0.0000
conplex,Q96KP4,0,全新 <0.35,0,73,0.0000
conplex,Q9BQA1,0,全新 <0.35,1,61,1.6393
conplex,Q9H0K1,0,全新 <0.35,1,66,1.5152
conplex,Q9H0K1,0,极近 ≥0.7,1,28,3.5714
conplex,Q9H0K1,0,近 0.5–0.7,0,7,0.0000
conplex,Q9H0K1,0,远 0.35–0.5,0,8,0.0000
conplex,Q9HCE5,0,全新 <0.35,0,192,0.0000
conplex,Q9NPH5,0,全新 <0.35,0,92,0.0000
conplex,Q9NPH5,0,远 0.35–0.5,0,4,0.0000
conplex,Q9NR19,0,全新 <0.35,0,132,0.0000
conplex,Q9NR19,0,远 0.35–0.5,0,10,0.0000
sprint,O15379,1,远 0.35–0.5,2,61,3.2787
sprint,O15379,1,近 0.5–0.7,1,54,1.8519
sprint,O15379,1,极近 ≥0.7,1,24,4.1667
sprint,O43353,1,近 0.5–0.7,0,147,0.0000
sprint,O43353,1,远 0.35–0.5,0,84,0.0000
sprint,O43353,1,极近 ≥0.7,1,15,6.6667
sprint,O60341,0,极近 ≥0.7,0,17,0.0000
sprint,O60341,0,远 0.35–0.5,1,47,2.1277
sprint,O60341,0,近 0.5–0.7,1,35,2.8571
sprint,O60341,0,全新 <0.35,0,5,0.0000
sprint,O60674,0,远 0.35–0.5,0,56,0.0000
sprint,O60674,0,近 0.5–0.7,0,27,0.0000
sprint,O60674,0,极近 ≥0.7,0,42,0.0000
sprint,O60674,0,全新 <0.35,0,103,0.0000
sprint,O60885,0,远 0.35–0.5,0,11,0.0000
sprint,O60885,0,极近 ≥0.7,0,35,0.0000
sprint,O60885,0,近 0.5–0.7,0,6,0.0000
sprint,O60885,0,全新 <0.35,0,6,0.0000
sprint,O75469,0,极近 ≥0.7,0,4,0.0000
sprint,O75469,0,近 0.5–0.7,0,68,0.0000
sprint,O75469,0,远 0.35–0.5,0,10,0.0000
sprint,P00915,0,远 0.35–0.5,0,30,0.0000
sprint,P00915,0,全新 <0.35,0,5,0.0000
sprint,P00915,0,极近 ≥0.7,0,31,0.0000
sprint,P00915,0,近 0.5–0.7,0,103,0.0000
sprint,P01116,0,远 0.35–0.5,0,13,0.0000
sprint,P01116,0,全新 <0.35,0,15,0.0000
sprint,P01116,0,极近 ≥0.7,0,4,0.0000
sprint,P01116,0,近 0.5–0.7,0,19,0.0000
sprint,P04798,0,近 0.5–0.7,0,40,0.0000
sprint,P04798,0,远 0.35–0.5,0,21,0.0000
sprint,P06239,0,全新 <0.35,0,15,0.0000
sprint,P06239,0,近 0.5–0.7,1,27,3.7037
sprint,P06239,0,极近 ≥0.7,0,21,0.0000
sprint,P06239,0,远 0.35–0.5,0,5,0.0000
sprint,P07333,0,近 0.5–0.7,1,16,6.2500
sprint,P07333,0,全新 <0.35,0,5,0.0000
sprint,P07333,0,远 0.35–0.5,0,70,0.0000
sprint,P07333,0,极近 ≥0.7,1,12,8.3333
sprint,P0DMS8,0,极近 ≥0.7,0,8,0.0000
sprint,P0DMS8,0,远 0.35–0.5,0,25,0.0000
sprint,P0DMS8,0,近 0.5–0.7,0,36,0.0000
sprint,P0DTD1,0,全新 <0.35,0,109,0.0000
sprint,P0DTD1,0,远 0.35–0.5,0,171,0.0000
sprint,P0DTD1,0,近 0.5–0.7,0,99,0.0000
sprint,P0DTD1,0,极近 ≥0.7,0,41,0.0000
sprint,P12931,0,极近 ≥0.7,1,33,3.0303
sprint,P12931,0,近 0.5–0.7,2,47,4.2553
sprint,P12931,0,远 0.35–0.5,0,10,0.0000
sprint,P15056,0,远 0.35–0.5,0,20,0.0000
sprint,P15056,0,极近 ≥0.7,0,14,0.0000
sprint,P15056,0,全新 <0.35,0,15,0.0000
sprint,P15056,0,近 0.5–0.7,0,9,0.0000
sprint,P18031,0,远 0.35–0.5,0,10,0.0000
sprint,P18031,0,全新 <0.35,6,94,6.3830
sprint,P18031,0,极近 ≥0.7,2,6,33.3333
sprint,P18031,0,近 0.5–0.7,0,6,0.0000
sprint,P21554,0,近 0.5–0.7,9,59,15.2542
sprint,P21554,0,远 0.35–0.5,4,28,14.2857
sprint,P21554,0,极近 ≥0.7,4,13,30.7692
sprint,P22455,0,全新 <0.35,0,8,0.0000
sprint,P22455,0,极近 ≥0.7,1,11,9.0909
sprint,P22455,0,近 0.5–0.7,0,18,0.0000
sprint,P22455,0,远 0.35–0.5,0,18,0.0000
sprint,P23458,0,远 0.35–0.5,0,64,0.0000
sprint,P23458,0,近 0.5–0.7,0,13,0.0000
sprint,P23458,0,极近 ≥0.7,0,21,0.0000
sprint,P23458,0,全新 <0.35,0,99,0.0000
sprint,P27338,0,极近 ≥0.7,0,43,0.0000
sprint,P27338,0,远 0.35–0.5,0,20,0.0000
sprint,P27338,0,近 0.5–0.7,0,92,0.0000
sprint,P29597,0,远 0.35–0.5,2,54,3.7037
sprint,P29597,0,近 0.5–0.7,0,3,0.0000
sprint,P29597,0,极近 ≥0.7,0,16,0.0000
sprint,P29597,0,全新 <0.35,0,114,0.0000
sprint,P30530,0,近 0.5–0.7,0,10,0.0000
sprint,P30530,0,极近 ≥0.7,2,15,13.3333
sprint,P30530,0,全新 <0.35,0,7,0.0000
sprint,P30530,0,远 0.35–0.5,1,18,5.5556
sprint,P31153,0,远 0.35–0.5,0,36,0.0000
sprint,P31153,0,全新 <0.35,1,24,4.1667
sprint,P31153,0,近 0.5–0.7,0,3,0.0000
sprint,P34913,0,近 0.5–0.7,5,61,8.1967
sprint,P34913,0,远 0.35–0.5,2,51,3.9216
sprint,P34913,0,极近 ≥0.7,0,12,0.0000
sprint,P34914,0,极近 ≥0.7,0,11,0.0000
sprint,P34914,0,远 0.35–0.5,2,22,9.0909
sprint,P34914,0,近 0.5–0.7,4,65,6.1538
sprint,P34972,0,极近 ≥0.7,0,16,0.0000
sprint,P34972,0,远 0.35–0.5,0,31,0.0000
sprint,P34972,0,近 0.5–0.7,0,18,0.0000
sprint,P35968,0,近 0.5–0.7,0,57,0.0000
sprint,P35968,0,极近 ≥0.7,0,50,0.0000
sprint,P35968,0,远 0.35–0.5,0,29,0.0000
sprint,P36888,0,近 0.5–0.7,1,14,7.1429
sprint,P36888,0,全新 <0.35,0,8,0.0000
sprint,P36888,0,远 0.35–0.5,0,26,0.0000
sprint,P36888,0,极近 ≥0.7,1,36,2.7778
sprint,P41182,0,远 0.35–0.5,0,32,0.0000
sprint,P41182,0,全新 <0.35,0,31,0.0000
sprint,P41595,0,远 0.35–0.5,0,24,0.0000
sprint,P41595,0,近 0.5–0.7,2,40,5.0000
sprint,P41595,0,极近 ≥0.7,3,25,12.0000
sprint,P47989,0,远 0.35–0.5,0,33,0.0000
sprint,P47989,0,近 0.5–0.7,0,15,0.0000
sprint,P47989,0,极近 ≥0.7,0,6,0.0000
sprint,P49327,1,远 0.35–0.5,0,591,0.0000
sprint,P49327,1,全新 <0.35,0,72,0.0000
sprint,P50406,0,极近 ≥0.7,0,17,0.0000
sprint,P50406,0,远 0.35–0.5,0,48,0.0000
sprint,P50750,0,远 0.35–0.5,0,30,0.0000
sprint,P50750,0,全新 <0.35,0,7,0.0000
sprint,P50750,0,极近 ≥0.7,1,12,8.3333
sprint,P50750,0,近 0.5–0.7,0,18,0.0000
sprint,P52333,0,远 0.35–0.5,0,58,0.0000
sprint,P52333,0,近 0.5–0.7,0,66,0.0000
sprint,P52333,0,极近 ≥0.7,1,38,2.6316
sprint,P52333,0,全新 <0.35,0,94,0.0000
sprint,P53634,0,远 0.35–0.5,0,47,0.0000
sprint,P53634,0,全新 <0.35,0,8,0.0000
sprint,P56817,0,远 0.35–0.5,0,27,0.0000
sprint,P56817,0,全新 <0.35,0,216,0.0000
sprint,P56817,0,近 0.5–0.7,0,9,0.0000
sprint,P56817,0,极近 ≥0.7,0,8,0.0000
sprint,Q05397,0,远 0.35–0.5,2,46,4.3478
sprint,Q05397,0,近 0.5–0.7,4,29,13.7931
sprint,Q05397,0,极近 ≥0.7,1,14,7.1429
sprint,Q13188,0,近 0.5–0.7,0,27,0.0000
sprint,Q13188,0,远 0.35–0.5,0,18,0.0000
sprint,Q13188,0,极近 ≥0.7,0,5,0.0000
sprint,Q13627,1,极近 ≥0.7,17,53,32.0755
sprint,Q13627,1,近 0.5–0.7,0,32,0.0000
sprint,Q13627,1,远 0.35–0.5,0,22,0.0000
sprint,Q13627,1,全新 <0.35,0,4,0.0000
sprint,Q16678,0,极近 ≥0.7,3,19,15.7895
sprint,Q16678,0,近 0.5–0.7,1,65,1.5385
sprint,Q16678,0,远 0.35–0.5,0,23,0.0000
sprint,Q92769,0,远 0.35–0.5,3,50,6.0000
sprint,Q92769,0,近 0.5–0.7,4,52,7.6923
sprint,Q92769,0,极近 ≥0.7,4,22,18.1818
sprint,Q92769,0,全新 <0.35,0,3,0.0000
sprint,Q92918,0,全新 <0.35,0,133,0.0000
sprint,Q92918,0,远 0.35–0.5,0,25,0.0000
sprint,Q9BY41,0,极近 ≥0.7,4,20,20.0000
sprint,Q9BY41,0,远 0.35–0.5,8,40,20.0000
sprint,Q9BY41,0,全新 <0.35,0,4,0.0000
sprint,Q9BY41,0,近 0.5–0.7,6,40,15.0000
sprint,Q9NWZ3,0,远 0.35–0.5,0,53,0.0000
sprint,Q9NWZ3,0,全新 <0.35,1,28,3.5714
sprint,Q9NWZ3,0,近 0.5–0.7,0,6,0.0000
sprint,Q9NWZ3,0,极近 ≥0.7,0,4,0.0000
sprint,Q9UBN7,0,近 0.5–0.7,3,135,2.2222
sprint,Q9UBN7,0,远 0.35–0.5,3,205,1.4634
sprint,Q9UBN7,0,全新 <0.35,1,30,3.3333
sprint,Q9UBN7,0,极近 ≥0.7,9,56,16.0714
sprint,Q9Y5Z0,0,远 0.35–0.5,0,23,0.0000
sprint,Q9Y5Z0,0,全新 <0.35,0,204,0.0000
sprint,O14684,0,远 0.35–0.5,0,91,0.0000
sprint,O14684,0,全新 <0.35,0,26,0.0000
sprint,O14684,0,近 0.5–0.7,0,8,0.0000
sprint,O14757,0,远 0.35–0.5,11,53,20.7547
sprint,O14757,0,全新 <0.35,7,134,5.2239
sprint,O14757,0,近 0.5–0.7,1,3,33.3333
sprint,O15379,1,远 0.35–0.5,5,161,3.1056
sprint,O15379,1,极近 ≥0.7,1,4,25.0000
sprint,O15379,1,近 0.5–0.7,0,52,0.0000
sprint,O15379,1,全新 <0.35,2,196,1.0204
sprint,O43570,0,远 0.35–0.5,1,126,0.7937
sprint,O43570,0,近 0.5–0.7,0,101,0.0000
sprint,O43570,0,极近 ≥0.7,0,11,0.0000
sprint,O43613,1,远 0.35–0.5,0,83,0.0000
sprint,O43613,1,全新 <0.35,0,9,0.0000
sprint,O43613,1,近 0.5–0.7,0,7,0.0000
sprint,O43614,0,远 0.35–0.5,0,92,0.0000
sprint,O43614,0,全新 <0.35,0,45,0.0000
sprint,O43614,0,近 0.5–0.7,0,7,0.0000
sprint,O60341,0,远 0.35–0.5,2,282,0.7092
sprint,O60341,0,全新 <0.35,22,489,4.4990
sprint,O60341,0,近 0.5–0.7,0,34,0.0000
sprint,O60885,0,远 0.35–0.5,0,216,0.0000
sprint,O60885,0,全新 <0.35,0,284,0.0000
sprint,O60885,0,近 0.5–0.7,0,66,0.0000
sprint,O60885,0,极近 ≥0.7,0,10,0.0000
sprint,O75173,0,远 0.35–0.5,0,19,0.0000
sprint,O75173,0,全新 <0.35,0,64,0.0000
sprint,O75385,0,远 0.35–0.5,0,20,0.0000
sprint,O75385,0,全新 <0.35,2,387,0.5168
sprint,O95819,0,全新 <0.35,1,54,1.8519
sprint,O95819,0,远 0.35–0.5,0,10,0.0000
sprint,O96017,0,全新 <0.35,0,55,0.0000
sprint,O96017,0,远 0.35–0.5,0,9,0.0000
sprint,P00519,0,近 0.5–0.7,0,15,0.0000
sprint,P00519,0,远 0.35–0.5,0,271,0.0000
sprint,P00519,0,全新 <0.35,0,6,0.0000
sprint,P00533,0,全新 <0.35,47,1019,4.6124
sprint,P00533,0,远 0.35–0.5,21,900,2.3333
sprint,P00533,0,近 0.5–0.7,0,115,0.0000
sprint,P00533,0,极近 ≥0.7,0,13,0.0000
sprint,P00746,0,远 0.35–0.5,20,219,9.1324
